AL_Type;AR_No;CustID;Layanan;CreatedOn
New;AR/ACT/1811/23115;140001682;InternetCorporate;29/11/2018 15.37
New;AR/ACT/1812/25231;170000221;Metronet;31/12/2018 13.57
Upgrade;AR/UPG/1904/1671;140000536;InternetCorporate;08/04/2019 16.25
New;AR/CHT/1808/1633;170000252;Metronet;27/08/2018 17.36
New;AR/ACT/1812/24536;990001273;i-WINIndoor;19/12/2018 11.23
New;AR/ACT/1812/24537;990001273;i-WINIndoor;19/12/2018 11.25
New;AR/ACT/1812/24538;990001273;i-WINIndoor;19/12/2018 11.26
New;AR/ACT/1812/24539;990001273;i-WINIndoor;19/12/2018 11.27
New;AR/ACT/1812/24540;990001273;i-WINIndoor;19/12/2018 11.28
Upgrade;AR/CHT/1905/1898;10000007;ManageServicePCBasic;08/05/2019 12.31
Upgrade;AR/CHT/1905/1899;10000007;ManageServicePCBasic;08/05/2019 12.46
Upgrade;AR/CHT/1905/1900;10000007;ManageServicePCBasic;08/05/2019 14.20
Upgrade;AR/CHT/1905/1905;10000007;ManageServicePCBasic;08/05/2019 15.13
Upgrade;AR/CHT/1905/1906;10000007;ManageServicePCBasic;08/05/2019 15.29
Upgrade;AR/CHT/1905/1907;10000007;ManageServicePCBasic;08/05/2019 15.38
Upgrade;AR/CHT/1905/1911;10000007;ManageServicePCBasic;08/05/2019 15.47
Upgrade;AR/CHT/1905/1912;10000007;ManageServicePCBasic;08/05/2019 15.53
Upgrade;AR/CHT/1905/1914;10000007;ManageServicePCBasic;08/05/2019 16.45
Upgrade;AR/CHT/1905/1915;10000007;ManageServicePCBasic;08/05/2019 17.01
Upgrade;AR/CHT/1905/1918;10000007;ManageServicePCBasic;09/05/2019 14.06
Upgrade;AR/CHT/1905/1920;10000007;ManageServicePCBasic;09/05/2019 14.15
Upgrade;AR/CHT/1905/1922;10000007;ManageServicePCBasic;09/05/2019 14.24
Upgrade;AR/CHT/1905/1929;10000007;ManageServicePCBasic;09/05/2019 15.23
Upgrade;AR/CHT/1905/1930;10000007;ManageServicePCBasic;09/05/2019 15.39
Upgrade;AR/CHT/1905/1932;10000007;ManageServicePCBasic;10/05/2019 07.40
Upgrade;AR/CHT/1905/1933;10000007;ManageServicePCBasic;10/05/2019 09.15
Upgrade;AR/CHT/1905/1934;10000007;ManageServicePCBasic;10/05/2019 09.24
Upgrade;AR/CHT/1905/1936;10000007;ManageServicePCBasic;10/05/2019 09.39
Upgrade;AR/CHT/1905/1939;10000007;ManageServicePCBasic;10/05/2019 10.49
Upgrade;AR/CHT/1905/1940;10000007;ManageServicePCBasic;10/05/2019 11.02
Upgrade;AR/CHT/1905/1942;10000007;ManageServicePCBasic;10/05/2019 11.10
Upgrade;AR/CHT/1905/1944;10000007;ManageServicePCBasic;10/05/2019 11.22
Upgrade;AR/CHT/1905/1945;10000007;ManageServicePCBasic;10/05/2019 11.31
Upgrade;AR/CHT/1905/1946;10000007;ManageServicePCBasic;10/05/2019 13.52
Upgrade;AR/CHT/1905/1947;10000007;ManageServicePCBasic;10/05/2019 13.58
Upgrade;AR/CHT/1905/1948;10000007;ManageServicePCBasic;10/05/2019 14.05
Upgrade;AR/CHT/1905/1949;10000007;ManageServicePCBasic;10/05/2019 14.13
Upgrade;AR/CHT/1905/1950;10000007;ManageServicePCBasic;10/05/2019 14.20
Upgrade;AR/CHT/1905/1953;10000007;ManageServicePCBasic;10/05/2019 14.43
Upgrade on Demand;AR/UOD/1904/0057;140001663;InternetCorporate;21/04/2019 16.51
New;AR/ACT/1812/25222;90000298;Lain-lain;31/12/2018 09.33
New;AR/ACT/1812/25221;90000298;Lain-lain;31/12/2018 09.32
New;AR/ACT/1812/25220;90000298;Lain-lain;31/12/2018 09.27
New;AR/ACT/1812/25219;90000298;Lain-lain;31/12/2018 09.24
New;AR/ACT/1812/25217;90000298;Lain-lain;31/12/2018 09.23
New;AR/ACT/1812/25216;90000298;Lain-lain;31/12/2018 09.21
New;AR/ACT/1812/25215;90000298;Lain-lain;31/12/2018 09.19
New;AR/ACT/1812/25214;90000298;Lain-lain;31/12/2018 09.17
New;AR/ACT/1812/25213;90000298;Lain-lain;31/12/2018 09.11
New;AR/ACT/1812/25212;90000298;Lain-lain;31/12/2018 09.07
New;AR/ACT/1812/25211;90000298;Lain-lain;31/12/2018 09.05
New;AR/ACT/1812/25210;90000298;Lain-lain;31/12/2018 09.04
New;AR/ACT/1812/25209;90000298;Lain-lain;31/12/2018 09.02
New;AR/ACT/1812/25208;90000298;Lain-lain;31/12/2018 09.00
New;AR/ACT/1812/25207;90000298;Lain-lain;31/12/2018 08.58
New;AR/ACT/1812/25206;90000298;Lain-lain;31/12/2018 08.54
New;AR/ACT/1812/25205;90000298;Lain-lain;31/12/2018 08.51
New;AR/ACT/1812/25204;90000298;Lain-lain;31/12/2018 08.44
New;AR/ACT/1812/24298;90000298;Metronet;13/12/2018 17.31
New;AR/ACT/1812/24297;90000298;Metronet;13/12/2018 17.26
New;AR/ACT/1812/24295;90000298;Metronet;13/12/2018 17.16
New;AR/ACT/1812/24013;90000298;InternetCorporate;10/12/2018 16.39
New;AR/ACT/1812/24011;90000298;InternetCorporate;10/12/2018 16.36
New;AR/ACT/1812/23701;90000298;Lain-lain;05/12/2018 14.27
New;AR/ACT/1811/21619;110000160;IIX;14/11/2018 16.20
New;AR/ACT/1811/21620;110000160;InternetCorporate;14/11/2018 16.20
New;AR/ACT/1902/4252;180000053;ManageServiceNotebookBasic;08/02/2019 11.29
New;AR/ACT/1902/4251;180000053;ManageServiceNotebookBasic;08/02/2019 11.28
New;AR/ACT/1902/4250;180000053;ManageServiceNotebookBasic;08/02/2019 11.27
New;AR/ACT/1902/4249;180000053;ManageServiceNotebookBasic;08/02/2019 11.26
New;AR/ACT/1902/4248;180000053;ManageServiceNotebookBasic;08/02/2019 11.25
New;AR/ACT/1902/4247;180000053;ManageServiceNotebookBasic;08/02/2019 11.25
New;AR/ACT/1902/4246;180000053;ManageServiceNotebookBasic;08/02/2019 11.24
New;AR/ACT/1902/4245;180000053;ManageServiceNotebookBasic;08/02/2019 11.23
New;AR/ACT/1902/4244;180000053;ManageServiceNotebookBasic;08/02/2019 11.22
New;AR/ACT/1902/4243;180000053;ManageServiceNotebookBasic;08/02/2019 11.18
New;AR/ACT/1902/4242;180000053;ManageServiceNotebookBasic;08/02/2019 11.17
New;AR/ACT/1902/4241;180000053;ManageServiceNotebookBasic;08/02/2019 11.15
New;AR/ACT/1902/4240;180000053;ManageServiceNotebookBasic;08/02/2019 11.15
New;AR/ACT/1902/4239;180000053;ManageServiceNotebookBasic;08/02/2019 11.14
New;AR/ACT/1902/4238;180000053;ManageServiceNotebookBasic;08/02/2019 11.13
New;AR/ACT/1902/4237;180000053;ManageServiceNotebookBasic;08/02/2019 11.12
New;AR/ACT/1902/4236;180000053;ManageServiceNotebookBasic;08/02/2019 11.11
New;AR/ACT/1902/4235;180000053;ManageServiceNotebookBasic;08/02/2019 11.10
New;AR/ACT/1902/4234;180000053;ManageServiceNotebookBasic;08/02/2019 11.10
New;AR/ACT/1902/4233;180000053;ManageServiceNotebookBasic;08/02/2019 11.09
New;AR/ACT/1902/4232;180000053;ManageServiceNotebookBasic;08/02/2019 11.08
New;AR/ACT/1902/4231;180000053;ManageServiceNotebookBasic;08/02/2019 11.07
New;AR/ACT/1902/4230;180000053;ManageServiceNotebookBasic;08/02/2019 11.06
New;AR/ACT/1902/4229;180000053;ManageServiceNotebookBasic;08/02/2019 11.05
New;AR/ACT/1902/4228;180000053;ManageServiceNotebookBasic;08/02/2019 11.04
New;AR/ACT/1902/4227;180000053;ManageServiceNotebookBasic;08/02/2019 11.04
New;AR/ACT/1902/4226;180000053;ManageServiceNotebookBasic;08/02/2019 11.03
New;AR/ACT/1902/4225;180000053;ManageServiceNotebookBasic;08/02/2019 11.02
New;AR/ACT/1902/4223;180000053;ManageServiceNotebookBasic;08/02/2019 11.01
New;AR/ACT/1902/4222;180000053;ManageServiceNotebookBasic;08/02/2019 11.00
New;AR/ACT/1902/4221;180000053;ManageServiceNotebookBasic;08/02/2019 10.59
New;AR/ACT/1902/4219;180000053;ManageServiceNotebookBasic;08/02/2019 10.58
New;AR/ACT/1902/4218;180000053;ManageServiceNotebookBasic;08/02/2019 10.57
New;AR/ACT/1902/4217;180000053;ManageServiceNotebookBasic;08/02/2019 10.56
New;AR/ACT/1902/4215;180000053;ManageServiceNotebookBasic;08/02/2019 10.53
New;AR/ACT/1902/4214;180000053;ManageServiceNotebookBasic;08/02/2019 10.52
New;AR/ACT/1902/4212;180000053;ManageServiceNotebookBasic;08/02/2019 10.51
New;AR/ACT/1902/4211;180000053;ManageServiceNotebookBasic;08/02/2019 10.50
New;AR/ACT/1902/4209;180000053;ManageServiceNotebookBasic;08/02/2019 10.49
New;AR/ACT/1902/4208;180000053;ManageServiceNotebookBasic;08/02/2019 10.48
New;AR/ACT/1902/4207;180000053;ManageServiceNotebookBasic;08/02/2019 10.47
New;AR/ACT/1902/4205;180000053;ManageServiceNotebookBasic;08/02/2019 10.46
New;AR/ACT/1902/4204;180000053;ManageServiceNotebookBasic;08/02/2019 10.45
New;AR/ACT/1902/4203;180000053;ManageServiceNotebookBasic;08/02/2019 10.44
New;AR/ACT/1902/4202;180000053;ManageServiceNotebookBasic;08/02/2019 10.43
New;AR/ACT/1902/4201;180000053;ManageServiceNotebookBasic;08/02/2019 10.42
New;AR/ACT/1902/4200;180000053;ManageServiceNotebookBasic;08/02/2019 10.41
New;AR/ACT/1902/4199;180000053;ManageServiceNotebookBasic;08/02/2019 10.40
New;AR/ACT/1902/4198;180000053;ManageServiceNotebookBasic;08/02/2019 10.39
New;AR/ACT/1902/4197;180000053;ManageServiceNotebookBasic;08/02/2019 10.38
New;AR/ACT/1902/4195;180000053;ManageServiceNotebookBasic;08/02/2019 10.37
New;AR/ACT/1902/4193;180000053;ManageServiceNotebookBasic;08/02/2019 10.36
New;AR/ACT/1902/4192;180000053;ManageServiceNotebookBasic;08/02/2019 10.35
New;AR/ACT/1902/4190;180000053;ManageServiceNotebookBasic;08/02/2019 10.34
New;AR/ACT/1902/4189;180000053;ManageServiceNotebookBasic;08/02/2019 10.32
New;AR/ACT/1902/4188;180000053;ManageServiceNotebookBasic;08/02/2019 10.32
New;AR/ACT/1902/4187;180000053;ManageServiceNotebookBasic;08/02/2019 10.30
New;AR/ACT/1902/4186;180000053;ManageServiceNotebookBasic;08/02/2019 10.29
New;AR/ACT/1902/4185;180000053;ManageServiceNotebookBasic;08/02/2019 10.28
New;AR/ACT/1902/4184;180000053;ManageServiceNotebookBasic;08/02/2019 10.28
New;AR/ACT/1902/4183;180000053;ManageServiceNotebookBasic;08/02/2019 10.26
New;AR/ACT/1902/4182;180000053;ManageServiceNotebookBasic;08/02/2019 10.26
New;AR/ACT/1902/4180;180000053;ManageServiceNotebookBasic;08/02/2019 10.20
New;AR/ACT/1902/4179;180000053;ManageServiceNotebookBasic;08/02/2019 10.19
New;AR/ACT/1902/4178;180000053;ManageServiceNotebookBasic;08/02/2019 10.18
New;AR/ACT/1902/4177;180000053;ManageServiceNotebookBasic;08/02/2019 10.17
New;AR/ACT/1902/4176;180000053;ManageServiceNotebookBasic;08/02/2019 10.16
New;AR/ACT/1902/4175;180000053;ManageServiceNotebookBasic;08/02/2019 10.15
New;AR/ACT/1902/4173;180000053;ManageServiceNotebookBasic;08/02/2019 10.13
New;AR/ACT/1902/4172;180000053;ManageServiceNotebookBasic;08/02/2019 10.11
New;AR/ACT/1902/4171;180000053;ManageServiceNotebookBasic;08/02/2019 10.09
New;AR/ACT/1902/4170;180000053;ManageServiceNotebookBasic;08/02/2019 10.07
New;AR/ACT/1902/4169;180000053;ManageServiceNotebookBasic;08/02/2019 10.05
New;AR/ACT/1902/4168;180000053;ManageServiceNotebookBasic;08/02/2019 10.03
New;AR/ACT/1902/4167;180000053;ManageServiceNotebookBasic;08/02/2019 10.00
New;AR/ACT/1902/4166;180000053;ManageServiceNotebookBasic;08/02/2019 09.56
New;AR/ACT/1902/4165;180000053;ManageServiceNotebookBasic;08/02/2019 09.45
New;AR/ACT/1903/9605;180000053;ManageServiceNotebookBasic;25/03/2019 09.47
New;AR/ACT/1903/9368;180000053;ManageServiceNotebookBasic;20/03/2019 10.45
New;AR/ACT/1902/4406;180000053;ManageServiceNotebookBasic;11/02/2019 09.34
New;AR/ACT/1902/4404;180000053;ManageServiceNotebookBasic;11/02/2019 09.33
New;AR/ACT/1902/4402;180000053;ManageServiceNotebookBasic;11/02/2019 09.31
New;AR/ACT/1902/4403;180000053;ManageServiceNotebookBasic;11/02/2019 09.32
New;AR/ACT/1902/4400;180000053;ManageServiceNotebookBasic;11/02/2019 09.30
New;AR/ACT/1902/4399;180000053;ManageServiceNotebookBasic;11/02/2019 09.29
New;AR/ACT/1902/4398;180000053;ManageServiceNotebookBasic;11/02/2019 09.29
New;AR/ACT/1902/4394;180000053;ManageServiceNotebookBasic;11/02/2019 09.27
New;AR/ACT/1902/4392;180000053;ManageServiceNotebookBasic;11/02/2019 09.25
New;AR/ACT/1902/4391;180000053;ManageServiceNotebookBasic;11/02/2019 09.25
New;AR/ACT/1902/4390;180000053;ManageServiceNotebookBasic;11/02/2019 09.24
New;AR/ACT/1902/4389;180000053;ManageServiceNotebookBasic;11/02/2019 09.23
New;AR/ACT/1902/4387;180000053;ManageServiceNotebookBasic;11/02/2019 09.22
New;AR/ACT/1902/4385;180000053;ManageServiceNotebookBasic;11/02/2019 09.21
New;AR/ACT/1902/4384;180000053;ManageServiceNotebookBasic;11/02/2019 09.20
New;AR/ACT/1902/4382;180000053;ManageServiceNotebookBasic;11/02/2019 09.19
New;AR/ACT/1902/4381;180000053;ManageServiceNotebookBasic;11/02/2019 09.18
New;AR/ACT/1902/4380;180000053;ManageServiceNotebookBasic;11/02/2019 09.17
New;AR/ACT/1902/4379;180000053;ManageServiceNotebookBasic;11/02/2019 09.16
New;AR/ACT/1902/4377;180000053;ManageServiceNotebookBasic;11/02/2019 09.15
New;AR/ACT/1902/4376;180000053;ManageServiceNotebookBasic;11/02/2019 09.14
New;AR/ACT/1902/4375;180000053;ManageServiceNotebookBasic;11/02/2019 09.13
New;AR/ACT/1902/4373;180000053;ManageServiceNotebookBasic;11/02/2019 09.12
New;AR/ACT/1902/4372;180000053;ManageServiceNotebookBasic;11/02/2019 09.12
New;AR/ACT/1902/4371;180000053;ManageServiceNotebookBasic;11/02/2019 09.11
New;AR/ACT/1902/4369;180000053;ManageServiceNotebookBasic;11/02/2019 09.10
New;AR/ACT/1902/4368;180000053;ManageServiceNotebookBasic;11/02/2019 09.09
New;AR/ACT/1902/4367;180000053;ManageServiceNotebookBasic;11/02/2019 09.08
New;AR/ACT/1902/4366;180000053;ManageServiceNotebookBasic;11/02/2019 09.07
New;AR/ACT/1902/4365;180000053;ManageServiceNotebookBasic;11/02/2019 09.06
New;AR/ACT/1902/4364;180000053;ManageServiceNotebookBasic;11/02/2019 09.05
New;AR/ACT/1902/4363;180000053;ManageServiceNotebookBasic;11/02/2019 09.04
New;AR/ACT/1902/4362;180000053;ManageServiceNotebookBasic;11/02/2019 09.02
New;AR/ACT/1902/4361;180000053;ManageServiceNotebookBasic;11/02/2019 09.01
New;AR/ACT/1902/4360;180000053;ManageServiceNotebookBasic;11/02/2019 08.59
New;AR/ACT/1902/4358;180000053;ManageServiceNotebookBasic;11/02/2019 08.58
New;AR/ACT/1902/4357;180000053;ManageServiceNotebookBasic;11/02/2019 08.56
New;AR/ACT/1902/4355;180000053;ManageServiceNotebookBasic;11/02/2019 08.55
New;AR/ACT/1902/4354;180000053;ManageServiceNotebookBasic;11/02/2019 08.55
New;AR/ACT/1902/4352;180000053;ManageServiceNotebookBasic;11/02/2019 08.54
New;AR/ACT/1902/4351;180000053;ManageServiceNotebookBasic;11/02/2019 08.53
New;AR/ACT/1902/4350;180000053;ManageServiceNotebookBasic;11/02/2019 08.51
New;AR/ACT/1902/4348;180000053;ManageServiceNotebookBasic;11/02/2019 08.50
New;AR/ACT/1902/4347;180000053;ManageServiceNotebookBasic;11/02/2019 08.49
New;AR/ACT/1902/4346;180000053;ManageServiceNotebookBasic;11/02/2019 08.48
New;AR/ACT/1902/4345;180000053;ManageServiceNotebookBasic;11/02/2019 08.47
New;AR/ACT/1902/4344;180000053;ManageServiceNotebookBasic;11/02/2019 08.46
New;AR/ACT/1902/4343;180000053;ManageServiceNotebookBasic;11/02/2019 08.46
New;AR/ACT/1902/4342;180000053;ManageServiceNotebookBasic;11/02/2019 08.45
New;AR/ACT/1902/4341;180000053;ManageServiceNotebookBasic;11/02/2019 08.43
New;AR/ACT/1902/4340;180000053;ManageServiceNotebookBasic;11/02/2019 08.42
New;AR/ACT/1902/4339;180000053;ManageServiceNotebookBasic;11/02/2019 08.42
New;AR/ACT/1902/4338;180000053;ManageServiceNotebookBasic;11/02/2019 08.41
New;AR/ACT/1902/4337;180000053;ManageServiceNotebookBasic;11/02/2019 08.39
New;AR/ACT/1902/4336;180000053;ManageServiceNotebookBasic;11/02/2019 08.38
New;AR/ACT/1902/4335;180000053;ManageServiceNotebookBasic;11/02/2019 08.33
New;AR/ACT/1902/4334;180000053;ManageServiceNotebookBasic;11/02/2019 08.32
New;AR/ACT/1902/4333;180000053;ManageServiceNotebookBasic;11/02/2019 08.31
New;AR/ACT/1902/4332;180000053;ManageServiceNotebookBasic;11/02/2019 08.30
New;AR/ACT/1902/4331;180000053;ManageServiceNotebookBasic;11/02/2019 08.29
New;AR/ACT/1902/4330;180000053;ManageServiceNotebookBasic;11/02/2019 08.28
New;AR/ACT/1902/4329;180000053;ManageServiceNotebookBasic;11/02/2019 08.27
New;AR/ACT/1902/4328;180000053;ManageServiceNotebookBasic;11/02/2019 08.24
New;AR/ACT/1902/4327;180000053;ManageServiceNotebookBasic;11/02/2019 08.20
New;AR/ACT/1902/4326;180000053;ManageServiceNotebookBasic;11/02/2019 08.19
New;AR/ACT/1902/4325;180000053;ManageServiceNotebookBasic;11/02/2019 08.18
New;AR/ACT/1902/4324;180000053;ManageServiceNotebookBasic;11/02/2019 08.17
New;AR/ACT/1902/4313;180000053;ManageServiceNotebookBasic;08/02/2019 17.04
New;AR/ACT/1902/4312;180000053;ManageServiceNotebookBasic;08/02/2019 17.02
New;AR/ACT/1902/4310;180000053;ManageServiceNotebookBasic;08/02/2019 16.59
New;AR/ACT/1902/4309;180000053;ManageServiceNotebookBasic;08/02/2019 16.59
New;AR/ACT/1902/4308;180000053;ManageServiceNotebookBasic;08/02/2019 16.58
New;AR/ACT/1902/4307;180000053;ManageServiceNotebookBasic;08/02/2019 16.57
New;AR/ACT/1902/4306;180000053;ManageServiceNotebookBasic;08/02/2019 16.55
New;AR/ACT/1902/4304;180000053;ManageServiceNotebookBasic;08/02/2019 16.53
New;AR/ACT/1902/4303;180000053;ManageServiceNotebookBasic;08/02/2019 16.48
New;AR/ACT/1902/4302;180000053;ManageServiceNotebookBasic;08/02/2019 16.46
New;AR/ACT/1902/4301;180000053;ManageServiceNotebookBasic;08/02/2019 16.45
New;AR/ACT/1902/4300;180000053;ManageServiceNotebookBasic;08/02/2019 16.42
New;AR/ACT/1902/4299;180000053;ManageServiceNotebookBasic;08/02/2019 16.41
New;AR/ACT/1902/4298;180000053;ManageServiceNotebookBasic;08/02/2019 16.40
New;AR/ACT/1902/4297;180000053;ManageServiceNotebookBasic;08/02/2019 16.39
New;AR/ACT/1902/4296;180000053;ManageServiceNotebookBasic;08/02/2019 16.38
New;AR/ACT/1902/4295;180000053;ManageServiceNotebookBasic;08/02/2019 16.37
New;AR/ACT/1902/4294;180000053;ManageServiceNotebookBasic;08/02/2019 16.36
New;AR/ACT/1902/4293;180000053;ManageServiceNotebookBasic;08/02/2019 16.35
New;AR/ACT/1902/4292;180000053;ManageServiceNotebookBasic;08/02/2019 16.34
New;AR/ACT/1902/4291;180000053;ManageServiceNotebookBasic;08/02/2019 16.33
New;AR/ACT/1902/4290;180000053;ManageServiceNotebookBasic;08/02/2019 16.32
New;AR/ACT/1902/4289;180000053;ManageServiceNotebookBasic;08/02/2019 16.31
New;AR/ACT/1902/4288;180000053;ManageServiceNotebookBasic;08/02/2019 16.30
New;AR/ACT/1902/4287;180000053;ManageServiceNotebookBasic;08/02/2019 16.30
New;AR/ACT/1902/4286;180000053;ManageServiceNotebookBasic;08/02/2019 16.29
New;AR/ACT/1902/4285;180000053;ManageServiceNotebookBasic;08/02/2019 16.28
New;AR/ACT/1902/4284;180000053;ManageServiceNotebookBasic;08/02/2019 16.27
New;AR/ACT/1902/4283;180000053;ManageServiceNotebookBasic;08/02/2019 16.26
New;AR/ACT/1901/0496;180000053;ManageServiceNotebookBasic;07/01/2019 21.17
New;AR/ACT/1901/0495;180000053;ManageServiceNotebookBasic;07/01/2019 21.15
New;AR/ACT/1903/8566;180000053;ManageServiceNotebookBasic;12/03/2019 12.39
New;AR/ACT/1903/8565;180000053;ManageServiceNotebookBasic;12/03/2019 12.38
New;AR/ACT/1903/8578;180000053;ManageServiceNotebookBasic;12/03/2019 12.54
New;AR/ACT/1903/8577;180000053;ManageServiceNotebookBasic;12/03/2019 12.53
New;AR/ACT/1903/8576;180000053;ManageServiceNotebookBasic;12/03/2019 12.51
New;AR/ACT/1903/8575;180000053;ManageServiceNotebookBasic;12/03/2019 12.51
New;AR/ACT/1903/8574;180000053;ManageServiceNotebookBasic;12/03/2019 12.49
New;AR/ACT/1903/8573;180000053;ManageServiceNotebookBasic;12/03/2019 12.48
New;AR/ACT/1903/8572;180000053;ManageServiceNotebookBasic;12/03/2019 12.44
New;AR/ACT/1903/8571;180000053;ManageServiceNotebookBasic;12/03/2019 12.44
New;AR/ACT/1903/8570;180000053;ManageServiceNotebookBasic;12/03/2019 12.43
New;AR/ACT/1903/8569;180000053;ManageServiceNotebookBasic;12/03/2019 12.42
New;AR/ACT/1903/8568;180000053;ManageServiceNotebookBasic;12/03/2019 12.41
New;AR/ACT/1903/8567;180000053;ManageServiceNotebookBasic;12/03/2019 12.40
Downgrade;AR/CHT/1906/2234;140000329;IPVPN;11/06/2019 17.35
Downgrade;AR/CHT/1906/2233;140000329;IPVPN;11/06/2019 17.28
Downgrade;AR/CHT/1906/2232;140000329;IPVPN;11/06/2019 17.14
New;AR/CHT/1906/2231;140000329;IPVPN;11/06/2019 17.07
New;AR/ACT/1906/16784;140000329;IPVPN;12/06/2019 09.56
New;AR/ACT/1812/25191;110000168;InternetCorporate;28/12/2018 15.42
Upgrade;AR/CHT/1906/2249;180000053;ManageServiceNotebookBasic;14/06/2019 11.13
Upgrade;AR/CHT/1906/2250;180000053;ManageServiceNotebookBasic;14/06/2019 11.14
Upgrade;AR/CHT/1906/2251;180000053;ManageServiceNotebookBasic;14/06/2019 11.14
Upgrade;AR/CHT/1906/2252;180000053;ManageServiceNotebookBasic;14/06/2019 11.15
Upgrade;AR/CHT/1906/2253;180000053;ManageServiceNotebookBasic;14/06/2019 11.16
New;AR/ACT/1904/11770;50002076;Bronze;16/04/2019 09.39
New;AR/ACT/1904/11769;50002076;InternetCorporate;16/04/2019 09.39
New;AR/ACT/1906/17092;140000329;IPVPN;14/06/2019 13.57
New;AR/ACT/1812/24132;140001696;InternetBroadbandCorporate;11/12/2018 17.19
Upgrade;AR/CHT/1906/2254;180000053;ManageServiceNotebookBasic;14/06/2019 11.18
Upgrade;AR/CHT/1906/2255;180000053;ManageServiceNotebookBasic;14/06/2019 11.18
Upgrade;AR/CHT/1906/2256;180000053;ManageServiceNotebookBasic;14/06/2019 11.19
Upgrade;AR/CHT/1906/2257;180000053;ManageServiceNotebookBasic;14/06/2019 11.20
Upgrade;AR/CHT/1906/2258;180000053;ManageServiceNotebookBasic;14/06/2019 11.21
Upgrade;AR/CHT/1906/2259;180000053;ManageServiceNotebookBasic;14/06/2019 11.22
Upgrade;AR/CHT/1906/2260;180000053;ManageServiceNotebookBasic;14/06/2019 11.23
Upgrade;AR/CHT/1906/2261;180000053;ManageServiceNotebookBasic;14/06/2019 11.31
Upgrade;AR/CHT/1906/2262;180000053;ManageServiceNotebookBasic;14/06/2019 11.32
Upgrade;AR/CHT/1906/2263;180000053;ManageServiceNotebookBasic;14/06/2019 11.59
Upgrade;AR/CHT/1906/2264;180000053;ManageServiceNotebookBasic;14/06/2019 12.01
Upgrade;AR/CHT/1906/2265;180000053;ManageServiceNotebookBasic;14/06/2019 13.10
Upgrade;AR/CHT/1906/2266;180000053;ManageServiceNotebookBasic;14/06/2019 13.13
Upgrade;AR/CHT/1906/2267;180000053;ManageServiceNotebookBasic;14/06/2019 13.16
Upgrade;AR/CHT/1906/2268;180000053;ManageServiceNotebookBasic;14/06/2019 13.16
Upgrade;AR/CHT/1906/2269;180000053;ManageServiceNotebookBasic;14/06/2019 13.17
Upgrade;AR/CHT/1906/2270;180000053;ManageServiceNotebookBasic;14/06/2019 13.19
Upgrade;AR/CHT/1906/2271;180000053;ManageServiceNotebookBasic;14/06/2019 13.20
Upgrade;AR/CHT/1906/2272;180000053;ManageServiceNotebookBasic;14/06/2019 13.21
Upgrade;AR/CHT/1906/2273;180000053;ManageServiceNotebookBasic;14/06/2019 13.22
Upgrade;AR/CHT/1906/2274;180000053;ManageServiceNotebookBasic;14/06/2019 13.23
Upgrade;AR/CHT/1906/2275;180000053;ManageServiceNotebookBasic;14/06/2019 13.25
Upgrade;AR/CHT/1906/2276;180000053;ManageServiceNotebookBasic;14/06/2019 13.26
Upgrade;AR/CHT/1906/2277;180000053;ManageServiceNotebookBasic;14/06/2019 13.27
Upgrade;AR/CHT/1906/2278;180000053;ManageServiceNotebookBasic;14/06/2019 13.28
Upgrade;AR/CHT/1906/2279;180000053;ManageServiceNotebookBasic;14/06/2019 13.29
Upgrade;AR/CHT/1906/2280;180000053;ManageServiceNotebookBasic;14/06/2019 13.31
Upgrade;AR/CHT/1906/2281;180000053;ManageServiceNotebookBasic;14/06/2019 13.32
Upgrade;AR/CHT/1906/2282;180000053;ManageServiceNotebookBasic;14/06/2019 13.33
Upgrade;AR/CHT/1906/2283;180000053;ManageServiceNotebookBasic;14/06/2019 13.34
Upgrade;AR/CHT/1906/2284;180000053;ManageServiceNotebookBasic;14/06/2019 13.35
Upgrade;AR/CHT/1906/2285;180000053;ManageServiceNotebookBasic;14/06/2019 13.40
